sale_id,sale_date,customer_id,store_id,product_id,quantity
6286,2023-10-23,170,4,6,3
6287,2023-05-20,109,3,21,2
6288,2024-08-01,260,2,96,3
6289,2023-04-28,94,4,93,4
6290,2023-01-17,252,2,76,4
6291,2023-11-15,46,2,5,3
6292,2023-02-09,97,4,30,4
6293,2023-12-11,260,2,12,4
6294,2023-04-21,243,1,92,1
6295,2023-07-19,110,5,30,3
6296,2023-04-14,176,4,85,5
6297,2024-03-24,146,5,69,1
6298,2023-03-12,23,3,86,3
6299,2023-11-29,124,5,98,3
6300,2023-06-04,225,5,27,3
6301,2024-08-21,158,1,45,1
6302,2023-01-14,288,4,16,3
6303,2024-05-09,3,5,54,5
6304,2024-02-15,59,3,50,3
6305,2023-12-07,106,2,98,5
6306,2024-04-21,276,5,30,2
6307,2023-12-26,66,2,21,5
6308,2023-05-17,224,3,89,3
6309,2023-08-03,244,2,62,3
6310,2023-11-19,290,3,33,3
6311,2024-08-11,100,1,38,1
6312,2023-05-07,139,5,24,4
6313,2024-04-24,99,1,98,5
6314,2024-04-10,290,2,27,2
6315,2023-04-24,296,3,9,3
6316,2023-03-25,173,4,75,4
6317,2023-08-09,250,1,83,4
6318,2024-01-18,106,3,45,1
6319,2023-01-13,189,2,90,5
6320,2023-08-05,94,2,76,1
6321,2023-09-16,47,4,42,3
6322,2024-06-28,205,5,9,3
6323,2023-11-26,72,2,83,5
6324,2023-05-31,3,2,25,4
6325,2023-08-11,178,5,49,2
6326,2024-03-25,163,3,59,2
6327,2023-08-18,134,3,80,2
6328,2024-05-17,209,2,86,5
6329,2023-02-24,160,4,3,1
6330,2023-05-08,133,1,8,4
6331,2023-01-13,207,2,34,2
6332,2024-01-01,264,5,11,3
6333,2023-04-12,246,3,53,4
6334,2024-02-03,20,5,42,2
6335,2023-01-06,12,4,13,3
6336,2023-12-11,199,1,33,5
6337,2023-03-18,3,5,18,1
6338,2024-07-10,75,3,50,1
6339,2023-10-18,67,4,90,3
6340,2024-05-05,300,2,70,4
6341,2023-06-21,249,3,31,2
6342,2024-03-26,162,1,47,5
6343,2023-06-05,238,4,23,2
6344,2023-07-09,297,1,26,3
6345,2024-04-26,181,2,73,5
6346,2023-04-26,280,4,69,5
6347,2023-03-09,124,4,26,5
6348,2024-01-19,161,3,20,1
6349,2024-05-22,110,2,100,1
6350,2024-07-09,52,1,45,5
6351,2024-04-03,296,3,8,1
6352,2023-06-26,285,1,45,3
6353,2023-02-24,134,3,46,2
6354,2023-10-09,282,2,26,4
6355,2023-06-22,259,3,94,2
6356,2023-12-20,44,2,86,1
6357,2024-05-05,113,4,64,3
6358,2023-04-02,67,4,50,1
6359,2024-07-30,248,5,6,3
6360,2024-08-05,79,5,25,1
6361,2023-06-29,187,1,13,1
6362,2023-06-10,16,5,94,1
6363,2023-04-24,208,3,34,5
6364,2023-05-13,239,5,34,2
6365,2023-08-24,175,4,92,1
6366,2023-04-06,135,3,27,4
6367,2024-06-30,55,2,54,2
6368,2023-05-21,232,3,3,4
6369,2024-01-01,28,2,48,5
6370,2024-02-29,39,5,47,4
6371,2023-04-29,87,3,58,3
6372,2024-07-05,297,5,15,2
6373,2024-04-27,81,5,93,3
6374,2023-12-03,203,3,63,3
6375,2023-10-28,46,4,37,5
6376,2023-03-11,204,3,77,4
6377,2024-07-11,129,4,95,1
6378,2024-04-12,27,4,61,3
6379,2024-05-14,220,4,24,1
6380,2024-02-03,88,2,46,3
6381,2024-06-03,165,2,44,4
6382,2024-07-24,38,5,32,3
6383,2024-04-26,32,1,16,3
6384,2023-08-05,20,1,34,3
6385,2024-02-09,200,1,94,4
6386,2023-03-16,27,1,78,3
6387,2023-01-03,278,5,12,2
6388,2023-09-18,1,3,10,3
6389,2023-09-10,225,5,69,5
6390,2024-02-05,116,5,99,1
6391,2023-09-04,254,4,34,5
6392,2023-02-07,152,3,35,3
6393,2023-11-28,207,3,18,1
6394,2024-08-15,99,3,26,1
6395,2024-03-02,173,2,71,5
6396,2024-07-27,237,2,39,2
6397,2023-07-25,153,1,14,4
6398,2023-02-25,188,2,74,2
6399,2023-12-13,59,1,49,2
6400,2023-02-11,257,1,31,2
6401,2024-04-22,150,5,69,5
6402,2023-07-24,228,4,25,3
6403,2024-05-24,280,1,28,3
6404,2023-08-29,280,1,77,3
6405,2023-04-03,256,4,80,3
6406,2024-02-25,91,1,65,5
6407,2024-04-10,127,4,11,5
6408,2023-10-11,144,3,21,5
6409,2023-07-30,104,4,74,5
6410,2023-01-18,170,1,21,3
6411,2024-06-27,142,2,6,3
6412,2023-02-05,237,4,56,4
6413,2024-02-04,109,1,30,2
6414,2023-01-10,126,4,67,5
6415,2023-08-22,55,1,72,3
6416,2023-12-20,166,3,73,5
6417,2024-02-09,291,5,52,1
6418,2023-09-17,263,4,1,2
6419,2024-06-15,46,1,52,5
6420,2023-09-13,37,5,89,1
6421,2024-04-15,68,2,10,3
6422,2023-06-16,49,1,80,3
6423,2024-07-22,242,3,11,2
6424,2024-02-09,250,2,80,3
6425,2023-02-28,160,3,63,5
6426,2023-03-20,295,3,51,4
6427,2023-08-16,217,2,13,5
6428,2023-05-09,66,5,93,1
6429,2023-08-01,24,1,5,1
6430,2023-06-15,202,3,52,1
6431,2023-06-20,68,3,75,1
6432,2023-12-02,144,5,9,5
6433,2023-08-03,160,1,23,2
6434,2023-04-18,248,4,12,3
6435,2023-08-17,238,4,49,2
6436,2023-10-05,244,2,56,3
6437,2023-08-21,38,4,97,4
6438,2023-01-26,145,5,55,1
6439,2023-05-30,266,3,76,1
6440,2023-01-15,232,5,26,4
6441,2024-03-16,222,5,56,5
6442,2024-07-18,118,4,77,3
6443,2023-05-07,193,4,72,2
6444,2023-02-13,125,4,12,2
6445,2023-06-20,266,3,5,4
6446,2023-12-30,109,3,76,1
6447,2023-08-27,50,2,91,4
6448,2024-04-25,36,1,92,5
6449,2023-04-24,183,2,10,5
6450,2023-05-27,191,2,63,3
6451,2023-01-22,279,3,96,5
6452,2023-01-12,43,5,43,4
6453,2023-03-25,198,5,95,3
6454,2023-04-29,228,2,37,5
6455,2023-07-24,129,5,16,5
6456,2023-08-22,261,4,77,5
6457,2023-09-26,263,4,15,4
6458,2023-02-18,55,2,77,3
6459,2023-04-22,76,1,1,2
6460,2023-04-20,102,5,34,5
6461,2023-05-17,101,1,54,2
6462,2023-10-04,192,1,8,2
6463,2023-07-03,273,3,10,4
6464,2024-06-10,139,4,90,3
6465,2024-02-17,251,2,95,3
6466,2024-07-16,293,4,83,3
6467,2023-10-12,168,5,30,5
6468,2023-10-15,91,2,43,1
6469,2023-04-09,86,3,33,1
6470,2024-05-30,247,2,67,3
6471,2023-10-02,172,3,91,4
6472,2024-04-17,202,5,77,4
6473,2024-07-24,57,3,55,3
6474,2023-12-02,278,4,41,1
6475,2024-02-06,193,4,55,5
6476,2023-03-08,3,5,86,2
6477,2024-02-11,213,2,26,5
6478,2024-03-22,78,5,94,1
6479,2024-07-15,42,5,30,4
6480,2024-07-07,18,5,24,2
6481,2024-05-22,40,4,17,2
6482,2023-08-04,46,2,98,3
6483,2023-12-22,52,1,93,5
6484,2023-05-16,162,2,14,1
6485,2023-10-23,73,3,58,4
6486,2024-03-29,63,4,39,3
6487,2024-04-04,61,5,66,3
6488,2023-08-05,234,2,29,1
6489,2023-07-23,186,4,21,3
6490,2024-06-22,188,2,7,2
6491,2024-01-20,9,1,80,3
6492,2023-10-08,98,1,38,4
6493,2023-05-27,117,3,58,1
6494,2023-10-05,52,4,5,4
6495,2024-03-23,219,5,78,3
6496,2024-07-17,52,5,95,3
6497,2023-04-22,75,5,93,3
6498,2023-08-29,34,2,2,3
6499,2024-04-17,46,2,73,4
6500,2023-11-30,91,3,29,2
6501,2023-04-11,287,4,5,5
6502,2024-02-26,127,2,60,5
6503,2023-11-25,89,3,67,3
6504,2024-03-14,296,2,86,4
6505,2024-07-30,180,4,99,4
6506,2024-02-02,199,1,26,2
6507,2023-11-16,162,2,57,5
6508,2024-04-20,200,5,57,4
6509,2023-05-12,94,5,78,5
6510,2023-01-26,266,1,20,5
6511,2023-11-16,34,4,39,4
6512,2023-09-20,44,1,76,3
6513,2024-06-14,269,5,1,1
6514,2023-05-14,261,4,15,4
6515,2024-02-10,216,5,19,2
6516,2024-01-30,204,2,98,3
6517,2023-05-27,35,5,25,3
6518,2024-02-06,154,4,24,1
6519,2024-02-11,51,1,92,2
6520,2024-05-30,77,2,46,3
6521,2024-01-30,99,2,20,4
6522,2024-01-15,26,5,97,5
6523,2024-07-20,297,2,24,4
6524,2023-07-22,37,5,92,3
6525,2023-10-10,94,3,50,2
6526,2024-01-01,78,3,4,2
6527,2023-10-06,193,1,98,5
6528,2024-01-13,278,5,51,4
6529,2024-04-26,131,2,95,2
6530,2024-01-21,183,4,39,2
6531,2023-01-09,51,3,2,5
6532,2024-01-15,184,2,19,1
6533,2023-01-12,29,3,95,1
6534,2024-04-24,220,3,30,4
6535,2024-07-21,246,2,63,2
6536,2023-02-14,291,5,19,2
6537,2023-10-26,150,2,86,3
6538,2023-10-15,91,5,86,4
6539,2023-10-02,262,5,20,5
6540,2023-06-06,30,4,63,4
6541,2023-02-11,192,3,97,4
6542,2023-09-13,226,3,92,3
6543,2024-05-11,117,5,41,1
6544,2023-04-10,195,3,74,4
6545,2023-03-27,93,3,34,4
6546,2023-03-03,186,4,60,3
6547,2024-06-14,227,3,83,3
6548,2023-01-30,96,3,18,5
6549,2024-08-16,248,4,99,4
6550,2023-11-07,185,1,60,3
6551,2023-05-17,40,2,28,1
6552,2023-09-27,173,1,37,2
6553,2023-04-25,43,5,41,2
6554,2023-06-21,106,3,91,5
6555,2024-02-28,210,3,47,5
6556,2024-03-09,214,1,11,2
6557,2024-01-16,83,2,85,4
6558,2024-04-12,97,1,1,4
6559,2024-04-18,167,3,14,2
6560,2024-08-02,293,3,43,4
6561,2024-05-08,153,5,3,3
6562,2024-02-03,121,2,46,2
6563,2023-02-03,298,4,42,5
6564,2024-08-07,41,3,8,4
6565,2023-07-15,243,4,19,4
6566,2023-10-05,3,3,41,3
6567,2023-03-27,259,2,37,1
6568,2023-03-23,25,5,32,5
6569,2023-01-02,83,2,20,4
6570,2023-09-20,34,5,50,5
6571,2023-07-29,166,2,96,5
6572,2024-02-19,27,2,63,2
6573,2023-02-15,100,5,92,5
6574,2023-03-18,125,4,35,3
6575,2024-06-04,245,3,29,1
6576,2023-08-27,80,5,59,5
6577,2023-03-18,118,1,82,1
6578,2024-05-27,171,2,10,2
6579,2024-04-25,241,1,2,5
6580,2023-07-23,148,3,16,1
6581,2023-05-28,223,4,19,3
6582,2024-06-20,189,3,4,4
6583,2023-04-28,244,1,54,3
6584,2023-07-24,48,4,96,4
6585,2024-01-10,126,4,8,3
6586,2023-03-09,104,1,40,3
6587,2023-05-05,115,5,81,1
6588,2023-04-23,266,4,48,1
6589,2023-11-07,244,2,75,2
6590,2024-03-27,63,4,56,3
6591,2023-12-07,264,5,76,1
6592,2023-04-11,105,2,27,1
6593,2023-05-04,52,3,94,5
6594,2024-08-01,196,4,26,2
6595,2023-09-21,169,1,39,3
6596,2023-04-16,100,5,91,5
6597,2023-09-24,128,1,100,4
6598,2023-04-15,41,5,8,3
6599,2024-01-05,214,4,33,5
6600,2023-11-11,228,2,60,3
6601,2023-11-29,67,3,49,4
6602,2024-01-13,226,3,59,5
6603,2024-06-04,13,1,42,1
6604,2024-03-14,32,5,25,3
6605,2023-03-20,162,1,68,3
6606,2023-10-30,115,3,87,4
6607,2024-03-07,174,4,61,4
6608,2023-09-02,269,5,9,3
6609,2023-03-21,247,5,94,1
6610,2024-06-23,109,4,61,3
6611,2023-10-28,111,4,79,5
6612,2024-06-24,241,5,31,4
6613,2023-10-20,219,4,15,2
6614,2024-08-09,110,4,39,2
6615,2023-05-13,295,2,23,5
6616,2023-01-10,107,4,86,2
6617,2024-01-20,61,3,89,4
6618,2023-02-21,60,5,4,4
6619,2023-01-16,162,3,66,1
6620,2023-09-21,136,1,83,1
6621,2024-04-17,31,5,51,4
6622,2023-03-08,36,2,26,2
6623,2023-01-14,180,1,41,1
6624,2023-01-16,243,2,20,3
6625,2023-03-12,151,5,51,2
6626,2023-12-21,73,2,37,2
6627,2023-05-25,152,4,31,4
6628,2023-05-19,178,2,45,5
6629,2023-03-28,129,4,52,5
6630,2024-08-10,120,3,5,2
6631,2024-07-29,113,1,95,3
6632,2023-10-18,122,2,10,3
6633,2024-01-05,246,4,3,1
6634,2024-03-08,242,1,37,3
6635,2023-07-29,65,1,54,2
6636,2023-03-12,130,2,60,5
6637,2023-07-27,221,4,27,4
6638,2023-05-11,179,5,6,1
6639,2023-10-18,174,5,70,1
6640,2023-07-23,210,3,73,3
6641,2024-03-25,261,1,52,4
6642,2023-05-27,85,2,72,3
6643,2024-05-06,191,2,16,2
6644,2024-02-01,217,5,92,2
6645,2024-03-29,299,2,33,2
6646,2023-11-29,33,2,70,1
6647,2023-07-26,257,4,43,2
6648,2024-06-10,146,4,84,3
6649,2024-07-28,287,5,3,5
6650,2023-03-16,293,4,81,4
6651,2023-07-21,6,1,17,1
6652,2023-10-11,4,5,12,2
6653,2023-10-11,34,5,41,5
6654,2023-09-14,71,5,77,5
6655,2024-06-29,33,1,73,1
6656,2024-07-24,286,2,81,3
6657,2023-02-18,54,5,90,4
6658,2024-04-04,185,1,38,3
6659,2023-02-09,261,4,100,3
6660,2023-02-11,201,4,82,4
6661,2023-12-27,223,2,57,3
6662,2023-05-03,263,4,46,4
6663,2023-11-26,45,2,14,2
6664,2024-08-04,260,3,98,2
6665,2023-03-16,62,5,79,3
6666,2023-08-13,196,5,7,1
6667,2023-11-08,250,5,88,2
6668,2024-03-13,36,1,27,4
6669,2023-08-27,13,3,85,5
6670,2023-05-08,273,1,86,4
6671,2023-04-06,125,1,43,4
6672,2023-01-14,300,4,41,2
6673,2024-02-08,45,1,40,1
6674,2024-05-06,27,1,28,2
6675,2023-05-31,233,1,43,1
6676,2023-12-21,243,5,18,2
6677,2024-08-09,182,1,91,2
6678,2023-09-21,244,2,43,4
6679,2023-04-24,3,1,3,4
6680,2024-06-20,238,2,61,1
6681,2023-10-20,225,3,12,3
6682,2023-09-24,232,5,96,5
6683,2023-08-05,119,4,80,5
6684,2023-11-01,256,5,87,5
6685,2023-08-02,174,4,56,1
6686,2023-09-17,153,1,58,3
6687,2023-01-02,174,4,55,5
6688,2024-06-18,3,5,96,4
6689,2024-07-20,295,3,79,4
6690,2024-07-31,78,3,64,3
6691,2024-03-05,216,2,40,5
6692,2023-05-09,161,1,35,3
6693,2024-03-03,147,5,71,4
6694,2023-08-27,30,2,53,4
6695,2024-01-26,139,2,65,4
6696,2024-07-30,133,4,92,5
6697,2023-12-13,274,2,36,5
6698,2024-02-09,300,4,91,5
6699,2023-10-08,178,3,53,5
6700,2023-03-26,226,1,28,2
6701,2023-10-12,250,3,14,1
6702,2023-09-03,260,1,65,3
6703,2024-08-07,5,2,61,2
6704,2024-06-09,251,4,23,4
6705,2024-02-25,247,1,39,1
6706,2023-02-16,119,3,98,2
6707,2023-09-08,142,2,53,3
6708,2023-07-21,149,1,61,3
6709,2023-08-23,83,3,74,5
6710,2024-03-25,4,5,81,5
6711,2023-11-03,76,5,24,4
6712,2024-05-17,260,4,27,5
6713,2024-02-29,55,2,88,3
6714,2023-12-04,174,2,34,2
6715,2024-05-12,23,4,34,5
6716,2024-02-07,160,1,53,2
6717,2024-01-30,20,2,30,1
6718,2023-09-23,130,5,52,1
6719,2023-07-11,253,5,36,3
6720,2024-07-06,227,2,61,4
6721,2024-04-03,34,2,78,1
6722,2023-09-24,236,5,66,3
6723,2023-01-16,71,1,97,3
6724,2023-09-23,251,2,3,3
6725,2024-03-14,151,3,79,3
6726,2023-07-13,218,2,42,5
6727,2024-07-09,124,2,90,1
6728,2023-09-17,55,3,57,3
6729,2024-03-03,145,2,91,4
6730,2024-08-08,42,2,26,3
6731,2023-04-25,134,5,99,5
6732,2023-01-25,129,3,98,4
6733,2023-04-03,58,5,27,3
6734,2023-08-15,78,3,86,1
6735,2024-06-07,198,1,28,2
6736,2023-10-21,230,5,33,2
6737,2024-05-16,207,4,1,2
6738,2023-07-20,3,3,38,2
6739,2024-04-09,162,5,53,2
6740,2023-10-10,25,3,83,2
6741,2024-01-08,184,1,43,2
6742,2024-03-14,204,1,24,2
6743,2024-03-20,171,2,28,1
6744,2024-06-15,251,3,80,1
6745,2023-03-09,119,4,75,5
6746,2024-08-01,145,2,86,5
6747,2024-04-01,139,1,63,4
6748,2023-12-26,148,4,16,5
6749,2023-06-29,25,2,75,4
6750,2023-09-06,232,3,20,4
6751,2023-07-03,183,5,98,5
6752,2024-01-16,79,4,7,1
6753,2024-01-26,41,2,34,2
6754,2024-05-02,97,1,32,3
6755,2023-09-13,240,3,16,1
6756,2023-05-08,294,1,29,2
6757,2023-01-05,28,2,79,5
6758,2023-10-01,242,2,27,5
6759,2023-10-18,300,2,19,5
6760,2024-04-07,23,1,31,4
6761,2023-01-05,245,3,55,3
6762,2023-04-06,184,4,82,1
6763,2023-06-07,263,5,21,3
6764,2023-03-07,257,4,3,3
6765,2023-12-26,44,2,79,3
6766,2023-01-17,225,5,24,3
6767,2023-05-30,15,4,3,1
6768,2024-02-26,112,3,59,5
6769,2024-02-14,153,3,94,3
6770,2023-09-05,233,1,49,3
6771,2024-03-02,116,3,52,4
6772,2023-05-10,27,3,99,2
6773,2024-03-15,298,5,13,5
6774,2024-01-26,15,5,58,4
6775,2024-03-29,81,5,30,4
6776,2023-08-12,98,2,69,5
6777,2023-05-29,232,5,80,1
6778,2023-12-15,249,4,34,1
6779,2023-02-22,52,5,56,1
6780,2023-05-19,11,1,54,4
6781,2023-02-16,34,4,83,3
6782,2023-11-30,112,1,91,2
6783,2023-09-26,5,2,64,2
6784,2023-01-02,160,1,20,1
6785,2024-03-15,54,2,11,1
6786,2024-04-13,94,1,88,1
6787,2023-12-06,259,2,82,3
6788,2023-08-21,93,2,39,3
6789,2024-07-06,139,1,81,5
6790,2023-02-09,127,2,24,5
6791,2024-01-24,126,4,82,1
6792,2024-08-12,132,2,1,2
6793,2024-06-12,156,4,33,2
6794,2024-07-23,95,4,16,5
6795,2024-02-09,132,4,33,2
6796,2023-07-17,294,1,68,4
6797,2023-08-05,221,2,4,1
6798,2024-05-27,158,1,5,5
6799,2023-04-25,147,3,91,5
6800,2023-01-19,39,2,80,1
6801,2024-02-20,29,3,84,2
6802,2023-12-18,16,5,47,1
6803,2023-04-15,26,3,89,4
6804,2024-01-22,53,1,75,4
6805,2023-04-20,162,4,11,5
6806,2024-04-09,60,3,45,3
6807,2023-11-26,142,3,31,4
6808,2023-12-24,26,3,86,3
6809,2023-06-24,217,4,56,4
6810,2023-10-11,87,3,27,1
6811,2024-01-02,82,1,23,1
6812,2024-07-11,59,4,96,4
6813,2024-05-26,172,1,74,1
6814,2024-07-09,268,3,40,5
6815,2024-05-04,241,1,29,1
6816,2023-03-20,6,1,2,1
6817,2023-02-28,273,5,78,2
6818,2023-09-06,7,4,75,3
6819,2023-04-19,231,2,9,5
6820,2023-04-27,84,2,46,2
6821,2024-07-30,273,4,18,4
6822,2024-06-03,205,1,68,1
6823,2023-02-23,87,4,60,3
6824,2023-04-22,46,1,17,2
6825,2024-04-16,258,5,68,5
6826,2023-06-18,90,5,55,3
6827,2023-07-21,127,2,49,5
6828,2024-03-30,230,1,9,2
6829,2023-10-30,199,4,7,1
6830,2024-08-03,300,2,85,3
6831,2023-09-17,279,2,56,2
6832,2024-04-26,150,2,87,4
6833,2024-01-01,142,1,52,3
6834,2023-08-25,248,2,53,3
6835,2023-04-09,111,1,70,4
6836,2024-07-06,35,3,97,5
6837,2023-08-11,295,3,4,2
6838,2023-09-16,259,1,36,3
6839,2023-07-16,113,2,63,2
6840,2024-08-04,180,5,10,3
6841,2023-10-19,123,5,15,5
6842,2024-04-24,99,4,60,2
6843,2023-08-04,82,5,44,1
6844,2023-11-03,21,3,77,3
6845,2024-01-07,253,1,88,3
6846,2023-10-02,294,3,78,4
6847,2024-03-05,150,4,16,1
6848,2024-08-10,213,4,91,2
6849,2024-07-22,299,1,41,2
6850,2024-01-01,4,5,95,5
6851,2023-01-29,139,4,60,4
6852,2023-02-03,109,1,38,4
6853,2023-10-15,183,3,19,1
6854,2023-06-09,101,3,85,2
6855,2023-06-13,14,5,17,3
6856,2024-03-13,3,3,62,5
6857,2023-05-24,206,2,92,1
6858,2023-05-08,292,3,14,3
6859,2024-04-13,37,2,90,3
6860,2023-10-24,271,5,87,2
6861,2023-08-14,141,4,92,4
6862,2024-06-13,225,5,72,5
6863,2023-04-09,157,3,78,3
6864,2024-07-31,219,1,15,2
6865,2023-07-14,110,3,73,2
6866,2023-06-06,164,2,72,3
6867,2023-03-30,236,2,57,2
6868,2024-04-10,281,1,12,1
6869,2024-08-08,2,4,11,3
6870,2023-07-25,125,2,59,3
6871,2023-08-17,230,2,77,5
6872,2023-04-20,51,1,44,4
6873,2023-11-26,83,2,3,4
6874,2023-07-20,11,1,54,4
6875,2024-05-18,198,2,80,2
6876,2024-03-31,118,5,51,3
6877,2024-04-29,243,3,77,3
6878,2023-03-05,138,2,72,1
6879,2024-02-29,273,3,69,3
6880,2023-02-11,129,3,95,3
6881,2024-03-07,69,5,92,2
6882,2023-10-17,236,1,29,4
6883,2023-09-19,282,2,86,4
6884,2023-10-22,166,2,18,1
6885,2024-08-02,137,2,54,2
6886,2024-01-30,37,4,18,5
6887,2024-07-25,229,1,90,5
6888,2023-06-02,253,3,32,4
6889,2024-03-06,261,2,19,2
6890,2023-08-27,29,1,66,3
6891,2024-03-03,31,2,54,2
6892,2023-12-15,20,2,46,2
6893,2024-08-10,71,2,73,2
6894,2024-01-01,60,4,65,5
6895,2023-08-03,286,2,90,3
6896,2023-11-04,129,5,32,4
6897,2023-10-20,275,2,66,1
6898,2023-12-31,122,5,76,4
6899,2024-03-18,84,4,49,5
6900,2023-09-12,145,2,72,3
6901,2023-07-11,133,2,33,1
6902,2024-01-17,164,4,93,4
6903,2023-08-15,56,4,58,4
6904,2024-01-24,141,3,47,2
6905,2023-08-02,253,4,25,3
6906,2024-06-07,233,2,1,5
6907,2023-03-31,224,4,88,4
6908,2023-11-24,18,4,61,1
6909,2023-12-13,148,1,57,1
6910,2023-01-08,69,5,77,4
6911,2023-11-03,235,2,55,3
6912,2023-08-08,187,5,56,3
6913,2023-06-20,122,3,14,5
6914,2023-09-03,176,1,59,3
6915,2023-03-11,111,3,6,2
6916,2023-08-23,214,5,83,1
6917,2023-05-28,60,2,66,4
6918,2024-02-18,285,2,57,2
6919,2024-04-28,75,4,35,4
6920,2023-05-18,101,2,55,1
6921,2023-04-02,125,5,46,5
6922,2023-11-13,231,4,52,2
6923,2024-04-17,109,3,66,1
6924,2024-08-04,283,4,99,4
6925,2023-03-09,109,4,86,1
6926,2023-07-04,210,2,61,4
6927,2023-07-21,147,5,100,5
6928,2024-08-11,295,2,99,5
6929,2024-07-10,134,3,94,5
6930,2024-03-04,78,4,13,4
6931,2024-06-25,279,1,4,3
6932,2023-05-18,245,3,3,4
6933,2023-09-06,112,1,43,5
6934,2024-07-17,165,4,50,5
6935,2023-01-01,211,2,73,4
6936,2023-01-30,17,3,33,2
6937,2023-03-22,40,5,44,1
6938,2023-12-05,252,2,36,3
6939,2024-01-11,128,4,55,1
6940,2024-06-10,39,4,28,1
6941,2024-07-17,174,3,45,2
6942,2024-06-24,97,4,10,3
6943,2024-07-01,11,2,35,2
6944,2023-08-07,99,3,83,5
6945,2023-08-09,221,1,94,4
6946,2023-06-29,177,3,87,3
6947,2024-04-12,180,4,98,3
6948,2023-11-04,189,2,30,3
6949,2024-01-07,32,1,54,1
6950,2023-12-26,242,5,93,4
6951,2023-09-22,25,4,7,5
6952,2023-08-31,195,5,15,4
6953,2023-01-20,285,1,52,5
6954,2023-06-18,213,5,92,5
6955,2023-06-20,171,4,27,5
6956,2024-07-11,297,5,56,4
6957,2023-07-30,59,1,32,5
6958,2023-08-22,283,4,37,3
6959,2024-08-16,201,5,30,3
6960,2023-12-31,221,1,29,3
6961,2023-01-08,248,5,93,1
6962,2024-04-26,76,5,66,2
6963,2023-11-29,238,5,75,5
6964,2024-02-27,168,5,64,3
6965,2023-02-06,133,2,58,2
6966,2024-07-16,113,4,21,4
6967,2023-01-16,49,4,19,4
6968,2023-12-11,274,5,75,5
6969,2024-07-27,252,2,60,1
6970,2024-02-02,40,1,72,4
6971,2024-06-10,69,1,27,1
6972,2024-03-21,146,2,59,5
6973,2024-02-05,29,4,61,2
6974,2024-03-16,295,5,40,3
6975,2023-03-01,16,5,65,4
6976,2023-05-21,262,3,83,4
6977,2024-08-04,220,1,50,3
6978,2023-02-15,287,4,43,4
6979,2023-11-05,199,2,93,5
6980,2024-04-02,232,3,48,3
6981,2024-05-02,207,2,11,5
6982,2024-04-29,39,3,83,2
6983,2024-08-05,148,5,77,2
6984,2023-03-06,156,1,85,3
6985,2024-01-30,204,5,20,5
6986,2024-04-16,224,1,22,1
6987,2024-02-27,250,2,27,4
6988,2023-07-10,53,1,49,3
6989,2023-05-16,77,2,45,3
6990,2023-01-20,252,4,3,2
6991,2024-03-11,296,1,94,1
6992,2023-07-29,190,4,35,1
6993,2024-07-26,153,2,29,4
6994,2024-06-29,159,1,53,5
6995,2023-02-09,106,5,1,1
6996,2024-02-02,78,4,30,1
6997,2023-07-30,45,3,38,4
6998,2023-12-22,185,1,88,4
6999,2023-08-14,168,2,15,4
7000,2023-02-22,6,5,60,2
7001,2023-04-21,207,2,37,5
7002,2023-07-02,106,3,67,1
7003,2023-08-10,31,2,16,3
7004,2023-03-22,186,5,11,2
7005,2024-05-28,142,4,18,3
7006,2024-04-07,167,4,76,3
7007,2024-02-01,267,5,54,1
7008,2024-02-15,169,1,81,3
7009,2023-02-08,116,1,43,3
7010,2024-03-15,206,5,78,4
7011,2023-02-05,119,5,18,5
7012,2024-03-02,120,3,2,3
7013,2023-06-29,230,3,37,1
7014,2024-03-01,81,5,46,2
7015,2024-03-26,70,5,78,3
7016,2023-01-25,45,3,12,3
7017,2023-08-02,102,1,77,5
7018,2024-05-31,173,3,25,3
7019,2023-01-24,246,1,16,2
7020,2023-07-01,162,1,10,5
7021,2023-09-04,250,1,58,3
7022,2023-08-25,261,1,82,2
7023,2024-07-22,101,2,16,2
7024,2023-07-15,214,2,70,3
7025,2023-05-01,193,3,87,2
7026,2023-01-09,207,4,59,2
7027,2023-11-05,239,3,50,5
7028,2024-04-21,115,1,48,5
7029,2023-05-27,256,1,39,2
7030,2023-06-05,222,4,77,3
7031,2023-01-20,43,3,26,2
7032,2023-06-26,124,4,75,2
7033,2023-06-18,215,1,67,4
7034,2023-07-24,158,1,57,2
7035,2024-04-25,31,3,1,1
7036,2023-10-02,62,1,49,4
7037,2023-10-24,22,2,65,4
7038,2023-08-27,21,2,38,3
7039,2023-02-23,204,1,46,1
7040,2023-10-13,134,2,22,3
7041,2023-12-22,194,5,31,4
7042,2023-05-23,203,5,46,5
7043,2023-06-10,268,2,47,3
7044,2023-02-25,59,1,86,3
7045,2023-12-16,284,5,21,4
7046,2024-07-14,123,1,98,4
7047,2023-04-26,285,3,30,4
7048,2023-07-01,283,1,41,4
7049,2023-04-05,155,3,10,4
7050,2023-11-09,196,2,88,4
7051,2024-02-21,156,5,67,2
7052,2023-08-05,200,5,67,2
7053,2024-01-06,33,1,88,2
7054,2024-06-04,9,3,48,5
7055,2023-02-04,83,3,12,2
7056,2024-02-02,247,5,41,3
7057,2023-10-30,98,1,32,1
7058,2023-09-03,126,5,2,5
7059,2024-01-22,297,1,31,4
7060,2024-07-26,277,1,17,4
7061,2023-10-06,127,5,19,5
